"d","fit"
42.93,3.56907993557629e-38
42.94,3.28528393982399e-38
42.95,3.0239908330996e-38
42.96,2.78342140148646e-38
42.97,2.56193669658714e-38
42.98,2.35802701047242e-38
42.99,2.17030171458297e-38
43,1.99747989509187e-38
43.01,1.83838172249323e-38
43.02,1.69192049802835e-38
43.03,1.55709532403166e-38
43.04,1.43298434940298e-38
43.05,1.31873854521934e-38
43.06,1.21357596900341e-38
43.07,1.11677647940346e-38
43.08,1.0276768660248e-38
43.09,9.4566636190167e-39
43.1,8.70182508638521e-39
43.11,8.00707346589182e-39
43.12,7.36763904600752e-39
43.13,6.77912965839099e-39
43.14,6.23750088047911e-39
43.15,5.73902858285751e-39
43.16,5.28028363745193e-39
43.17,4.85810861698383e-39
43.18,4.46959632937241e-39
43.19,4.11207004303039e-39
43.2,3.78306527024412e-39
43.21,3.48031298625355e-39
43.22,3.20172417120947e-39
43.23,2.94537557104445e-39
43.24,2.70949658142268e-39
43.25,2.49245716645554e-39
43.26,2.29275673078984e-39
43.27,2.10901387005897e-39
43.28,1.93995693056987e-39
43.29,1.78441531452491e-39
43.3,1.64131147207359e-39
43.31,1.50965352610196e-39
43.32,1.38852847990922e-39
43.33,1.27709596184308e-39
43.34,1.1745824645675e-39
43.35,1.08027603996784e-39
43.36,9.93521413758336e-40
43.37,9.13715486688634e-40
43.38,8.40303191842799e-40
43.39,7.72773679929733e-40
43.4,7.1065680667051e-40
43.41,6.53519898430543e-40
43.42,6.00964774118329e-40
43.43,5.52625003106088e-40
43.44,5.08163380520792e-40
43.45,4.67269602724515e-40
43.46,4.29658127155892e-40
43.47,3.95066201953587e-40
43.48,3.63252051931028e-40
43.49,3.33993208532125e-40
43.5,3.07084972371913e-40
43.51,2.82338997867542e-40
43.52,2.59581990291166e-40
43.53,2.38654506341441e-40
43.54,2.1940985003189e-40
43.55,2.01713056343723e-40
43.56,1.85439955686265e-40
43.57,1.70476312758536e-40
43.58,1.56717033911878e-40
43.59,1.44065437580059e-40
43.6,1.32432582772828e-40
43.61,1.21736651025171e-40
43.62,1.11902377558717e-40
43.63,1.02860527747973e-40
43.64,9.45474152932207e-41
43.65,8.69044587868162e-41
43.66,7.98777736223203e-41
43.67,7.34177964373872e-41
43.68,6.74789395039303e-41
43.69,6.20192726843408e-41
43.7,5.70002307611499e-41
43.71,5.23863441214739e-41
43.72,4.81449909377385e-41
43.73,4.42461691337117e-41
43.74,4.06622865605545e-41
43.75,3.73679679327188e-41
43.76,3.43398771887647e-41
43.77,3.155655404802e-41
43.78,2.89982636318617e-41
43.79,2.66468581081042e-41
43.8,2.44856493999364e-41
43.81,2.24992920769401e-41
43.82,2.06736756159564e-41
43.83,1.89958252841988e-41
43.84,1.74538109564465e-41
43.85,1.60366632329487e-41
43.86,1.47342962750981e-41
43.87,1.35374368223299e-41
43.88,1.24375588964582e-41
43.89,1.14268237389681e-41
43.9,1.04980245630391e-41
43.91,9.6445357353693e-42
43.92,8.86026603359011e-42
43.93,8.13961565328021e-42
43.94,7.47743666461728e-42
43.95,6.86899664260795e-42
43.96,6.30994521689886e-42
43.97,5.79628330740879e-42
43.98,5.32433483072476e-42
43.99,4.89072067934695e-42
44,4.49233479169614e-42
44.01,4.12632214533576e-42
44.02,3.79005851925737e-42
44.03,3.48113188339699e-42
44.04,3.19732528488728e-42
44.05,2.93660111099513e-42
44.06,2.69708661829225e-42
44.07,2.47706062643951e-42
44.08,2.27494128311208e-42
44.09,2.08927481405905e-42
44.1,1.91872517919237e-42
44.11,1.76206456192221e-42
44.12,1.61816462480006e-42
44.13,1.48598846988036e-42
44.14,1.36458324716189e-42
44.15,1.25307335899681e-42
44.16,1.15065421254637e-42
44.17,1.0565864761968e-42
44.18,9.70190799389702e-43
44.19,8.90842958574188e-43
44.2,8.17969394981636e-43
44.21,7.51043112674994e-43
44.22,6.89579907861614e-43
44.23,6.33134902785375e-43
44.24,5.81299359659853e-43
44.25,5.33697752074259e-43
44.26,4.89985073119922e-43
44.27,4.49844361150712e-43
44.28,4.1298442562863e-43
44.29,3.7913775691417e-43
44.3,3.4805860516255e-43
44.31,3.19521214678248e-43
44.32,2.93318201180848e-43
44.33,2.69259060443902e-43
44.34,2.47168797698475e-43
44.35,2.26886668047061e-43
44.36,2.08265018919261e-43
44.37,1.91168226323835e-43
44.38,1.75471717315807e-43
44.39,1.61061071708797e-43
44.4,1.47831196624267e-43
44.41,1.35685567987222e-43
44.42,1.24535533551949e-43
44.43,1.14299672479162e-43
44.44,1.04903206887697e-43
44.45,9.62774611730149e-44
44.46,8.83593652249124e-44
44.47,8.10909979889681e-44
44.48,7.44191681036637e-44
44.49,6.82950286090291e-44
44.5,6.26737229654622e-44
44.51,5.75140598448003e-44
44.52,5.27782143606353e-44
44.53,4.84314535937967e-44
44.54,4.44418844421906e-44
44.55,4.0780221983797e-44
44.56,3.74195766880711e-44
44.57,3.4335258945864e-44
44.58,3.15045995117507e-44
44.59,2.89067845666465e-44
44.6,2.6522704213119e-44
44.61,2.4334813312145e-44
44.62,2.23270036584161e-44
44.63,2.0484486572648e-44
44.64,1.87936850640005e-44
44.65,1.72421347844584e-44
44.66,1.58183930600844e-44
44.67,1.45119553421268e-44
44.68,1.33131784742097e-44
44.69,1.22132102209209e-44
44.7,1.12039245480713e-44
44.71,1.02778621863443e-44
44.72,9.42817604804648e-45
44.73,8.64858110166604e-45
44.74,7.93330834103039e-45
44.75,7.27706251539377e-45
44.76,6.67498331391026e-45
44.77,6.12260972286064e-45
44.78,5.6158472969194e-45
44.79,5.15093810678376e-45
44.8,4.72443314483036e-45
44.81,4.3331669882356e-45
44.82,3.9742345353081e-45
44.83,3.64496964580563e-45
44.84,3.34292552976493e-45
44.85,3.06585674205928e-45
44.86,2.81170265150939e-45
44.87,2.57857226408487e-45
44.88,2.36473028953181e-45
44.89,2.16858434979847e-45
44.9,1.98867323590762e-45
44.91,1.82365612754597e-45
44.92,1.67230269662818e-45
44.93,1.53348402252263e-45
44.94,1.40616425252296e-45
44.95,1.28939294657696e-45
44.96,1.18229805025725e-45
44.97,1.08407944453782e-45
44.98,9.94003025139595e-46
44.99,9.11395268067563e-46
45,8.3563824150658e-46
45.01,7.66165027500254e-46
45.02,7.02455519824546e-46
45.03,6.44032567217475e-46
45.04,5.9045843364539e-46
45.05,5.41331549605873e-46
45.06,4.9628353059242e-46
45.07,4.54976440800874e-46
45.08,4.17100281951949e-46
45.09,3.82370688752102e-46
45.1,3.50526814027308e-46
45.11,3.21329387954689e-46
45.12,2.94558937093088e-46
45.13,2.70014150084355e-46
45.14,2.47510377974528e-46
45.15,2.26878258090383e-46
45.16,2.07962451315803e-46
45.17,1.90620483443681e-46
45.18,1.74721682044958e-46
45.19,1.60146200998352e-46
45.2,1.46784125468874e-46
45.21,1.34534650715188e-46
45.22,1.23305328649739e-46
45.23,1.13011376573957e-46
45.24,1.03575042969531e-46
45.25,9.49250256465948e-47
45.26,8.69959379365704e-47
45.27,7.9727818971025e-47
45.28,7.30656844139491e-47
45.29,6.69591143130557e-47
45.3,6.13618750101925e-47
45.31,5.62315723025203e-47
45.32,5.15293332771371e-47
45.33,4.72195144539663e-47
45.34,4.32694340663633e-47
45.35,3.96491264875176e-47
45.36,3.63311169748315e-47
45.37,3.32902150548912e-47
45.38,3.05033250098946e-47
45.39,2.79492720531174e-47
45.4,2.56086428974631e-47
45.41,2.3463639527911e-47
45.42,2.14979450867384e-47
45.43,1.96966008703134e-47
45.44,1.80458935188915e-47
45.45,1.65332515565615e-47
45.46,1.5147150508065e-47
45.47,1.38770258829772e-47
45.48,1.2713193376372e-47
45.49,1.16467756887494e-47
45.5,1.06696354173651e-47
45.51,9.77431351633353e-48
45.52,8.9539728643949e-48
45.53,8.20234651733594e-48
45.54,7.51369025700562e-48
45.55,6.88273908095225e-48
45.56,6.30466730612788e-48
45.57,5.77505198710399e-48
45.58,5.28983937403519e-48
45.59,4.84531415831579e-48
45.6,4.43807127473888e-48
45.61,4.06499004809554e-48
45.62,3.72321048971201e-48
45.63,3.41011156550939e-48
45.64,3.12329127196264e-48
45.65,2.86054836986713e-48
45.66,2.61986563827379e-48
45.67,2.39939452234003e-48
45.68,2.19744105931711e-48
45.69,2.01245297648757e-48
45.7,1.84300786366753e-48
45.71,1.68780233096754e-48
45.72,1.54564206990692e-48
45.73,1.41543274277647e-48
45.74,1.29617163137194e-48
45.75,1.18693998193458e-48
45.76,1.08689598838437e-48
45.77,9.95268360731673e-49
45.78,9.11350429968034e-49
45.79,8.34494744778673e-49
45.8,7.64108119131428e-49
45.81,6.99647093195385e-49
45.82,6.40613773164113e-49
45.83,5.86552018420222e-49
45.84,5.37043947100027e-49
45.85,4.9170673352529e-49
45.86,4.50189673173007e-49
45.87,4.12171492881385e-49
45.88,3.77357885841531e-49
45.89,3.45479252629625e-49
45.9,3.16288631091303e-49
45.91,2.89559799323566e-49
45.92,2.65085537308843e-49
45.93,2.42676033960321e-49
45.94,2.22157427439795e-49
45.95,2.0337046762062e-49
45.96,1.86169290495522e-49
45.97,1.7042029517909e-49
45.98,1.56001114933992e-49
45.99,1.42799674365015e-49
46,1.30713325579095e-49
46.01,1.19648056711352e-49
46.02,1.0951776676666e-49
46.03,1.00243601231804e-49
46.04,9.17533433754394e-50
46.05,8.39808565778053e-50
46.06,7.68655734205589e-50
46.07,7.03520276238931e-50
46.08,6.4389425244673e-50
46.09,5.89312518490518e-50
46.1,5.39349126473802e-50
46.11,4.93614028311216e-50
46.12,4.51750055820296e-50
46.13,4.13430154354283e-50
46.14,3.78354848730723e-50
46.15,3.46249921989227e-50
46.16,3.16864289138219e-50
46.17,2.89968049544082e-50
46.18,2.65350702982529e-50
46.19,2.42819515627211e-50
46.2,2.22198023397611e-50
46.21,2.03324661142862e-50
46.22,1.86051507101475e-50
46.23,1.7024313296274e-50
46.24,1.55775550664633e-50
46.25,1.4253524780675e-50
46.26,1.30418304236542e-50
46.27,1.19329582991436e-50
46.28,1.09181989350371e-50
46.29,9.98957922722533e-51
46.3,9.13980029786882e-51
46.31,8.36218058779324e-51
46.32,7.65060374298773e-51
46.33,6.99947089213577e-51
46.34,6.40365694588314e-51
46.35,5.85847057959478e-51
46.36,5.35961758969985e-51
46.37,4.90316733978467e-51
46.38,4.48552203639765e-51
46.39,4.10338859639291e-51
46.4,3.75375288763237e-51
46.41,3.43385614321125e-51
46.42,3.14117336615718e-51
46.43,2.87339355693853e-51
46.44,2.6284016102209e-51
46.45,2.40426174021338e-51
46.46,2.19920230578368e-51
46.47,2.01160191734725e-51
46.48,1.8399767174738e-51
46.49,1.68296873623828e-51
46.5,1.53933523067468e-51
46.51,1.40793892532444e-51
46.52,1.28773907785604e-51
46.53,1.17778330013462e-51
46.54,1.07720007098397e-51
46.55,9.85191882255823e-52
46.56,9.01028964737812e-52
46.57,8.24043544937021e-52
46.58,7.53624587905496e-52
46.59,6.89212985049803e-52
46.6,6.30297149331285e-52
46.61,5.76408983430909e-52
46.62,5.27120189359327e-52
46.63,4.82038890648444e-52
46.64,4.40806540698459e-52
46.65,4.03095093082392e-52
46.66,3.686044116543e-52
46.67,3.37059900175867e-52
46.68,3.08210332889488e-52
46.69,2.81825869034339e-52
46.7,2.57696235737819e-52
46.71,2.35629065029774e-52
46.72,2.15448371931182e-52
46.73,1.96993161671653e-52
46.74,1.80116155099803e-52
46.75,1.64682622274563e-52
46.76,1.50569315072688e-52
46.77,1.37663490422089e-52
46.78,1.25862016480703e-52
46.79,1.15070554729857e-52
46.8,1.05202811546514e-52
46.81,9.61798533629147e-53
46.82,8.79294800209216e-53
46.83,8.03856513849857e-53
46.84,7.34879626954259e-53
46.85,6.71811645263115e-53
46.86,6.14147235626621e-53
46.87,5.61424207321898e-53
46.88,5.13219835204198e-53
46.89,4.69147495667139e-53
46.9,4.2885358884782e-53
46.91,3.92014722763222e-53
46.92,3.58335137127631e-53
46.93,3.27544346484964e-53
46.94,2.99394984019922e-53
46.95,2.73660828990318e-53
46.96,2.50135002172106e-53
46.97,2.28628315031231e-53
46.98,2.08967759550699e-53
46.99,1.90995126749176e-53
47,1.74565742944405e-53
47.01,1.59547313743351e-53
47.02,1.45818866592453e-53
47.03,1.33269783499413e-53
47.04,1.2179891625108e-53
47.05,1.11313777103904e-53
47.06,1.01729798520449e-53
47.07,9.29696560715436e-54
47.08,8.49626491238419e-54
47.09,7.76441343896704e-54
47.1,7.09550078351374e-54
47.11,6.48412308250354e-54
47.12,5.925339673432e-54
47.13,5.41463345761514e-54
47.14,4.94787464904741e-54
47.15,4.52128762054814e-54
47.16,4.13142058303399e-54
47.17,3.77511785622837e-54
47.18,3.44949450970826e-54
47.19,3.15191317201936e-54
47.2,2.87996282282123e-54
47.21,2.6314393987866e-54
47.22,2.40432805840167e-54
47.23,2.19678696402082e-54
47.24,2.00713245159195e-54
47.25,1.83382546952158e-54
47.26,1.67545917825974e-54
47.27,1.53074761142179e-54
47.28,1.39851530773233e-54
47.29,1.27768783081113e-54
47.3,1.16728310090284e-54
47.31,1.06640346912964e-54
47.32,9.74228470768146e-55
47.33,8.90008199478088e-55
47.34,8.13057249362825e-55
47.35,7.42749176282097e-55
47.36,6.78511433983807e-55
47.37,6.19820744419192e-55
47.38,5.66198865076086e-55
47.39,5.17208719341992e-55
47.4,4.72450858811499e-55
47.41,4.31560229112785e-55
47.42,3.94203213254776e-55
47.43,3.60074928721923e-55
47.44,3.28896756575382e-55
47.45,3.00414082679588e-55
47.46,2.7439423287365e-55
47.47,2.5062458546261e-55
47.48,2.28910845826357e-55
47.49,2.09075469245295e-55
47.5,1.90956219231129e-55
47.51,1.74404849740521e-55
47.52,1.59285900643501e-55
47.53,1.45475596729572e-55
47.54,1.32860841366139e-55
47.55,1.21338296685765e-55
47.56,1.10813542874207e-55
47.57,1.01200309768079e-55
47.58,9.24197745530673e-56
47.59,8.43999198858017e-56
47.6,7.70749472492221e-56
47.61,7.03847407964674e-56
47.62,6.42743773450617e-56
47.63,5.86936785556087e-56
47.64,5.35968016690828e-56
47.65,4.894186548826e-56
47.66,4.4690608573036e-56
47.67,4.08080768796811e-56
47.68,3.72623383116625e-56
47.69,3.40242218673214e-56
47.7,3.10670792682413e-56
47.71,2.83665671341271e-56
47.72,2.59004479359244e-56
47.73,2.36484081110649e-56
47.74,2.15918918633892e-56
47.75,1.97139492974212e-56
47.76,1.79990976526459e-56
47.77,1.6433194509611e-56
47.78,1.50033219366439e-56
47.79,1.36976806346556e-56
47.8,1.25054932186002e-56
47.81,1.141691584823e-56
47.82,1.04229574885223e-56
47.83,9.5154061421138e-57
47.84,8.68676145263907e-57
47.85,7.93017312963278e-57
47.86,7.23938469293116e-57
47.87,6.60868207776088e-57
47.88,6.03284668118795e-57
47.89,5.50711246672869e-57
47.9,5.02712677693031e-57
47.91,4.58891453390889e-57
47.92,4.18884553539177e-57
47.93,3.82360457902044e-57
47.94,3.49016417071995e-57
47.95,3.18575959396601e-57
47.96,2.90786613604589e-57
47.97,2.65417828497683e-57
47.98,2.4225907268291e-57
47.99,2.21118098787511e-57
48,2.01819357941797e-57
48.01,1.84202551541153e-57
48.02,1.68121308419825e-57
48.03,1.53441976592877e-57
48.04,1.40042519659385e-57
48.05,1.27811508814765e-57
48.06,1.16647202202212e-57
48.07,1.06456704046997e-57
48.08,9.71551966707254e-58
48.09,8.86652390781691e-58
48.1,8.09161263551154e-58
48.11,7.38433046127956e-58
48.12,6.73878366701791e-58
48.13,6.14959140804304e-58
48.14,5.61184114882398e-58
48.15,5.12104796513146e-58
48.16,4.6731173776799e-58
48.17,4.26431141127956e-58
48.18,3.89121759999819e-58
48.19,3.55072068301476e-58
48.2,3.2399767579383e-58
48.21,2.95638967854583e-58
48.22,2.69758950234344e-58
48.23,2.46141281019221e-58
48.24,2.24588473563839e-58
48.25,2.04920255563991e-58
48.26,1.86972070723446e-58
48.27,1.70593710642094e-58
48.28,1.55648065625002e-58
48.29,1.42009984090586e-58
48.3,1.29565231151327e-58
48.31,1.18209537756776e-58
48.32,1.07847732535353e-58
48.33,9.83929491532206e-59
48.34,8.97659026310712e-59
48.35,8.189422862858e-59
48.36,7.47118802259646e-59
48.37,6.81585772064025e-59
48.38,6.21793032768349e-59
48.39,5.67238470604005e-59
48.4,5.17463830553331e-59
48.41,4.72050890856816e-59
48.42,4.30617970705732e-59
48.43,3.92816742144195e-59
48.44,3.58329319720797e-59
48.45,3.26865603727106e-59
48.46,2.98160854960543e-59
48.47,2.71973480863939e-59
48.48,2.48083014646895e-59
48.49,2.26288270590728e-59
48.5,2.06405660199608e-59
48.51,1.88267655193641e-59
48.52,1.71721384557074e-59
48.53,1.56627353966613e-59
48.54,1.42858276939923e-59
48.55,1.30298007971997e-59
48.56,1.18840568773286e-59
48.57,1.08389259496564e-59
48.58,9.88558475457724e-60
48.59,9.01598272042419e-60
48.6,8.22277439086109e-60
48.61,7.49925775318759e-60
48.62,6.83931795301205e-60
48.63,6.23737592550897e-60
48.64,5.68834151441858e-60
48.65,5.18757068728438e-60
48.66,4.73082648953382e-60
48.67,4.31424341114172e-60
48.68,3.9342948680444e-60
48.69,3.5877635264335e-60
48.7,3.27171422174611e-60
48.71,2.98346924581135e-60
48.72,2.72058579535419e-60
48.73,2.48083539310106e-60
48.74,2.26218510918364e-60
48.75,2.06278042556866e-60
48.76,1.88092959996341e-60
48.77,1.71508939816783e-60
48.78,1.56385207527657e-60
48.79,1.42593349657495e-60
48.8,1.30016229849727e-60
48.81,1.1854699987149e-60
48.82,1.08088197235755e-60
48.83,9.85509218623634e-61
48.84,8.98540848643618e-61
48.85,8.19237231505509e-61
48.86,7.46923740856322e-61
48.87,6.80985049530759e-61
48.88,6.20859924244882e-61
48.89,5.6603647658672e-61
48.9,5.16047830360778e-61
48.91,4.70468168834271e-61
48.92,4.28909128620616e-61
48.93,3.91016509843546e-61
48.94,3.56467274880781e-61
48.95,3.2496681040817e-61
48.96,2.96246429676934e-61
48.97,2.70061093974754e-61
48.98,2.461873340626e-61
48.99,2.24421354061459e-61
49,2.04577301795007e-61
49.01,1.86485690996439e-61
49.02,1.69991962063393e-61
49.03,1.54955169211904e-61
49.04,1.41246782943476e-61
49.05,1.28749597711107e-61
49.06,1.1735673555503e-61
49.07,1.06970737288387e-61
49.08,9.75027335500709e-62
49.09,8.88716887157756e-62
49.1,8.10037112719603e-62
49.11,7.38314248185572e-62
49.12,6.72933943773305e-62
49.13,6.13336031496884e-62
49.14,5.59009752933725e-62
49.15,5.09489406763618e-62
49.16,4.64350379203617e-62
49.17,4.23205523702149e-62
49.18,3.85701859202088e-62
49.19,3.51517558980005e-62
49.2,3.20359204521738e-62
49.21,2.91959281138288e-62
49.22,2.66073894069674e-62
49.23,2.42480685691322e-62
49.24,2.20976936138645e-62
49.25,2.01377831218996e-62
49.26,1.835148828968e-62
49.27,1.67234488930165e-62
49.28,1.52396619416358e-62
49.29,1.38873619078928e-62
49.3,1.26549115111257e-62
49.31,1.15317021285627e-62
49.32,1.05080629854024e-62
49.33,9.57517835117948e-63
49.34,8.72501203745978e-63
49.35,7.95023855391091e-63
49.36,7.24418033633026e-63
49.37,6.60075051179922e-63
49.38,6.0144007131711e-63
49.39,5.48007349801314e-63
49.4,4.99315896628194e-63
49.41,4.54945520669377e-63
49.42,4.14513223433863e-63
49.43,3.7766991117745e-63
49.44,3.44097397294764e-63
49.45,3.13505669397671e-63
49.46,2.8563039773997e-63
49.47,2.60230663701225e-63
49.48,2.37086888920377e-63
49.49,2.1599894737703e-63
49.5,1.96784444279603e-63
49.51,1.79277147040993e-63
49.52,1.63325554919865e-63
49.53,1.48791595088274e-63
49.54,1.35549433965685e-63
49.55,1.23484393642847e-63
49.56,1.12491964116722e-63
49.57,1.02476902875164e-63
49.58,9.33524141172733e-64
49.59,8.50394005747267e-64
49.6,7.74657815208522e-64
49.61,7.05658711192199e-64
49.62,6.42798117803577e-64
49.63,5.85530576649839e-64
49.64,5.33359039017211e-64
49.65,4.85830574781946e-64
49.66,4.42532461213932e-64
49.67,4.0308861808228e-64
49.68,3.67156358440458e-64
49.69,3.34423427171676e-64
49.7,3.04605301842166e-64
49.71,2.77442732657508e-64
49.72,2.52699500368253e-64
49.73,2.30160372839198e-64
49.74,2.09629242702348e-64
49.75,1.90927430065469e-64
49.76,1.73892135667123e-64
49.77,1.5837503115854e-64
49.78,1.4424097437196e-64
49.79,1.3136683850729e-64
49.8,1.19640445149058e-64
49.81,1.0895959191669e-64
49.82,9.92311663655718e-65
49.83,9.0370338497625e-65
49.84,8.22998249161314e-65
49.85,7.49492182762852e-65
49.86,6.82543762443393e-65
49.87,6.21568646908882e-65
49.88,5.66034503105632e-65
49.89,5.15456382859365e-65
49.9,4.69392510018272e-65
49.91,4.27440441694933e-65
49.92,3.89233570429355e-65
49.93,3.54437937031946e-65
49.94,3.22749326546353e-65
49.95,2.938906222125e-65
49.96,2.67609394536867e-65
49.97,2.43675704605077e-65
49.98,2.21880102622635e-65
49.99,2.02031804353713e-65
50,1.83957029664802e-65
50.01,1.67497488781034e-65
50.02,1.52509003137953e-65
50.03,1.38860248876217e-65
50.04,1.2643161208572e-65
50.05,1.15114145872888e-65
50.06,1.04808620204969e-65
50.07,9.54246562880543e-66
50.08,8.68799379671508e-66
50.09,7.9099493303172e-66
50.1,7.20150400893075e-66
50.11,6.55643896230996e-66
50.12,5.96909035550485e-66
50.13,5.43429990945424e-66
50.14,4.94736982728684e-66
50.15,4.50402173452258e-66
50.16,4.10035927614112e-66
50.17,3.73283404523098e-66
50.18,3.39821454680616e-66
50.19,3.09355792674403e-66
50.2,2.81618421977038e-66
50.21,2.56365289231321e-66
50.22,2.33374147595305e-66
50.23,2.12442610537386e-66
50.24,1.93386379125522e-66
50.25,1.76037627362815e-66
50.26,1.60243531495264e-66
50.27,1.45864930469813e-66
50.28,1.3277510586056e-66
50.29,1.20858670621091e-66
50.3,1.10010556967303e-66
50.31,1.00135094558071e-66
50.32,9.11451709269073e-67
50.33,8.29614668345561e-67
50.34,7.55117598641158e-67
50.35,6.87302901758298e-67
50.36,6.25571828793016e-67
50.37,5.69379219753114e-67
50.38,5.1822871268251e-67
50.39,4.71668380603408e-67
50.4,4.29286758115359e-67
50.41,3.9070922289373e-67
50.42,3.55594700423183e-67
50.43,3.2363266312709e-67
50.44,2.94540397620904e-67
50.45,2.68060516161393e-67
50.46,2.4395869049528e-67
50.47,2.22021588254589e-67
50.48,2.02054993816028e-67
50.49,1.83882097154461e-67
50.5,1.67341935688521e-67
50.51,1.52287975455722e-67
50.52,1.38586819172134e-67
50.53,1.26117029842565e-67
50.54,1.14768059598026e-67
50.55,1.04439274358961e-67
50.56,9.50390657612683e-68
50.57,8.64840425466125e-68
50.58,7.86982943148143e-68
50.59,7.16127211698971e-68
50.6,6.51644233690604e-68
50.61,5.92961456098256e-68
50.62,5.39557710696748e-68
50.63,4.90958607490122e-68
50.64,4.46732340654235e-68
50.65,4.06485870095257e-68
50.66,3.69861445021316e-68
50.67,3.36533438928306e-68
50.68,3.06205468134485e-68
50.69,2.78607768490223e-68
50.7,2.53494807156484e-68
50.71,2.30643108410986e-68
50.72,2.0984927432325e-68
50.73,1.90928182851943e-68
50.74,1.73711347478684e-68
50.75,1.58045423912699e-68
50.76,1.4379085069537e-68
50.77,1.30820611711237e-68
50.78,1.19019109685589e-68
50.79,1.08281140725282e-68
50.8,9.85109608499847e-69
50.81,8.96214362705111e-69
50.82,8.15332699091479e-69
50.83,7.41742973286603e-69
50.84,6.74788458483895e-69
50.85,6.13871511828756e-69
50.86,5.58448264457666e-69
50.87,5.08023788235873e-69
50.88,4.62147696445749e-69
50.89,4.2041013950525e-69
50.9,3.8243816028549e-69
50.91,3.47892376767999e-69
50.92,3.16463962675488e-69
50.93,2.8787189933914e-69
50.94,2.61860474464351e-69
50.95,2.38197005636087e-69
50.96,2.16669768393356e-69
50.97,1.97086110508905e-69
50.98,1.79270735758862e-69
50.99,1.6306414196407e-69
51,1.48321199451046e-69
51.01,1.34909857322326e-69
51.02,1.22709966057378e-69
51.03,1.11612205994978e-69
51.04,1.0151711218557e-69
51.05,9.2334186955533e-70
51.06,8.39810923025055e-70
51.07,7.63829149478077e-70
51.08,6.94714975165868e-70
51.09,6.31848299018416e-70
51.1,5.74664954026609e-70
51.11,5.22651667123034e-70
51.12,4.75341472743991e-70
51.13,4.32309539277042e-70
51.14,3.93169371264739e-70
51.15,3.57569353570012e-70
51.16,3.25189606745045e-70
51.17,2.95739125608318e-70
51.18,2.68953175551402e-70
51.19,2.44590923385612e-70
51.2,2.22433281623801e-70
51.21,2.02280946989432e-70
51.22,1.83952615671071e-70
51.23,1.67283359413667e-70
51.24,1.52123147967121e-70
51.25,1.38335504715351e-70
51.26,1.25796283494193e-70
51.27,1.14392555684732e-70
51.28,1.04021597650844e-70
51.29,9.45899694826142e-71
51.3,8.60126768211642e-71
51.31,7.82124082800719e-71
51.32,7.11188416520892e-71
51.33,6.46680127033853e-71
51.34,5.88017409148871e-71
51.35,5.34671070383846e-71
51.36,4.86159777969748e-71
51.37,4.42045734801116e-71
51.38,4.01930745660278e-71
51.39,3.65452638527176e-71
51.4,3.32282008955723e-71
51.41,3.02119258381787e-71
51.42,2.74691899852444e-71
51.43,2.49752107054779e-71
51.44,2.27074484696574e-71
51.45,2.06454040268294e-71
51.46,1.87704339015877e-71
51.47,1.70655825592103e-71
51.48,1.55154297343915e-71
51.49,1.41059515549941e-71
51.5,1.28243942155518e-71
51.51,1.16591590676522e-71
51.52,1.05996980963885e-71
51.53,9.63641884512558e-72
51.54,8.76059793533554e-72
51.55,7.96430240530412e-72
51.56,7.24031816147222e-72
51.57,6.5820848999474e-72
51.58,5.98363691365809e-72
51.59,5.43954925340955e-72
51.6,4.94488875906121e-72
51.61,4.49516952074012e-72
51.62,4.08631236971372e-72
51.63,3.71460803471201e-72
51.64,3.37668363235115e-72
51.65,3.06947219026011e-72
51.66,2.79018492870497e-72
51.67,2.53628605129261e-72
51.68,2.30546981785131e-72
51.69,2.09563969309365e-72
51.7,1.90488938330708e-72
51.71,1.73148559029111e-72
51.72,1.57385232717984e-72
51.73,1.43055665484706e-72
51.74,1.30029571034518e-72
51.75,1.18188491046182e-72
51.76,1.07424722404137e-72
51.77,9.7640341633673e-73
51.78,8.87463177401873e-73
51.79,8.06617054493606e-73
51.8,7.3312911568975e-73
51.81,6.6633027851272e-73
51.82,6.05612243338905e-73
51.83,5.5042197682134e-73
51.84,5.00256695507876e-73
51.85,4.54659304346798e-73
51.86,4.13214248869417e-73
51.87,3.75543743571356e-73
51.88,3.41304342404498e-73
51.89,3.10183820378058e-73
51.9,2.81898338074084e-73
51.91,2.56189863434755e-73
51.92,2.3282382750106e-73
51.93,2.1158699289427e-73
51.94,1.92285515752206e-73
51.95,1.74743183579576e-73
51.96,1.5879981306033e-73
51.97,1.44309793325031e-73
51.98,1.31140761480923e-73
51.99,1.19172398407544e-73
52,1.08295333907659e-73
52.01,9.8410151292665e-74
52.02,8.94264823801161e-74
52.03,8.12621846994446e-74
52.04,7.38425934451434e-74
52.05,6.70998413936656e-74
52.06,6.09722406148768e-74
52.07,5.54037203685402e-74
52.08,5.03433160851927e-74
52.09,4.57447047930337e-74
52.1,4.15657827735546e-74
52.11,3.77682816108757e-74
52.12,3.43174191480001e-74
52.13,3.11815821793348e-74
52.14,2.83320379966204e-74
52.15,2.57426721670825e-74
52.16,2.33897501604402e-74
52.17,2.12517006577713e-74
52.18,1.9308918571968e-74
52.19,1.75435859883512e-74
52.2,1.59395093967185e-74
52.21,1.44819717339137e-74
52.22,1.31575978905872e-74
52.23,1.19542324580107e-74
52.24,1.08608286020497e-74
52.25,9.86734705245804e-75
52.26,8.96466428760896e-75
